time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2023/03/02/11:24:47.919366,31273,1677774287,835958351,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.006438864395022392, 0.7654300928115845, -1.5957618951797485, -0.013604252599179745, 0.7516266703605652, -1.5703219175338745, 0.008822508156299591, 0.771317720413208, -1.5910406112670898, -0.016790209338068962, 0.7506687045097351, -1.568195104598999, 0.0020322799682617188, -3.104487895965576, 3.1326074600219727, 1.570465087890625, -0.0007482767105102539, -1.5695419311523438, -0.014223337173461914)","(0.0018152730772271752, 0.018284747377038002, -0.013636965304613113, -0.009587314911186695, 0.010171063244342804, -0.013598818331956863, -0.005799902603030205, -0.016715282574295998, -0.041582513600587845, -0.008738941513001919, 0.0015608456451445818, 0.02431788668036461, 0.009758261032402515, -0.010123643092811108, -0.011680863797664642, 0.009268057532608509, 0.0050248741172254086, -0.013456585817039013, 0.012876695021986961)","(-6.706033229827881, 4.030283451080322, 23.80247688293457, 6.866989612579346, 7.300220489501953, 23.95789337158203, -8.922606468200684, 6.01549768447876, 26.93084716796875, 8.773812294006348, 4.704774379730225, 24.828399658203125, -2.7115607261657715, -2.0711183547973633, 0.3925900459289551, 0.04558224976062775, -0.12736430764198303, -0.00804938469082117, -0.16284853219985962)"
2023/03/02/11:24:47.919395,31274,1677774287,862958159,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.006419545505195856, 0.7656291723251343, -1.5958737134933472, -0.0135914646089077, 0.7518249154090881, -1.570369839668274, 0.008803163655102253, 0.7714976668357849, -1.5910565853118896, -0.016822341829538345, 0.7508801817893982, -1.5682111978530884, 0.0020322799682617188, -3.104480266571045, 3.132591485977173, 1.5704742670059204, -0.0007666349411010742, -1.5695509910583496, -0.014187455177307129)","(0.007169223856180906, 0.014439272694289684, 0.014356671832501888, 0.01744758151471615, 0.0027967491187155247, 0.045167405158281326, -0.010469014756381512, 0.012728755362331867, 0.02625066600739956, -0.00262616784311831, 0.014292702078819275, 0.016925696283578873, 0.01124965213239193, 0.0059295701794326305, -0.004166698083281517, -0.003123709699138999, -0.009276067838072777, -0.0035335086286067963, -0.007346860598772764)","(-6.468348503112793, 4.184922695159912, 23.637252807617188, 6.777631759643555, 7.237182140350342, 23.648876190185547, -8.954381942749023, 6.094122409820557, 26.905006408691406, 8.548484802246094, 4.694226264953613, 24.637197494506836, -2.634523630142212, -2.157963275909424, 0.34209659695625305, 0.054698701947927475, -0.12369915097951889, -0.0061777750961482525, -0.018534298986196518)"
2023/03/02/11:24:47.963751,31275,1677774287,889958223,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.006406734231859446, 0.7658538818359375, -1.5960655212402344, -0.013604252599179745, 0.7520425319671631, -1.5704177618026733, 0.008796783164143562, 0.7716647982597351, -1.5910725593566895, -0.016822341829538345, 0.751046895980835, -1.568195104598999, 0.0020248889923095703, -3.104473114013672, 3.1326074600219727, 1.5704833269119263, -0.0007482767105102539, -1.5695509910583496, -0.014187455177307129)","(0.003411639016121626, 0.003917302004992962, 0.00386053160764277, -0.0023449270520359278, 0.022313140332698822, -0.025146484375, -0.000518563378136605, 0.026187250390648842, -0.008804784156382084, -0.01004820503294468, -0.0018030888168141246, -0.00655734958127141, 0.018715515732765198, 0.0031131610739976168, -0.005179816856980324, -0.004622012376785278, -0.009493413381278515, -0.014004931785166264, -0.00373077392578125)","(-6.436657428741455, 4.360891342163086, 23.775959014892578, 6.9563469886779785, 7.1478776931762695, 23.764541625976562, -9.05500316619873, 6.340479373931885, 27.00803565979004, 8.448921203613281, 4.731144905090332, 24.586271286010742, -2.5982706546783447, -2.10158109664917, 0.37575891613960266, 0.05652198940515518, -0.1548530012369156, -0.0061777750961482525, 0.1586623638868332)"
2023/03/02/11:24:47.980732,31276,1677774287,913958223,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.0064324247650802135, 0.7662004232406616, -1.5962733030319214, -0.0136427516117692, 0.7523239850997925, -1.5704976320266724, 0.00880961213260889, 0.7719348073005676, -1.5911524295806885, -0.016815833747386932, 0.7513419985771179, -1.5682270526885986, 0.0020542144775390625, -3.104487895965576, 3.1325836181640625, 1.570465087890625, -0.0007573366165161133, -1.5695419311523438, -0.014199376106262207)","(0.01053662970662117, 0.02482953853905201, -0.014327078126370907, 0.009875444695353508, 0.00015707110287621617, -0.0003347688470967114, 0.007118952460587025, 0.011515336111187935, -0.03163846209645271, 0.004496734589338303, 0.011988300830125809, -0.006417101249098778, 0.007086177822202444, -0.0020565190352499485, 0.0033330696169286966, 0.005517832934856415, 0.009641356766223907, -0.024802817031741142, -0.029165945947170258)","(-6.420811653137207, 4.515530586242676, 23.825857162475586, 7.050961017608643, 7.0270538330078125, 23.77715301513672, -9.155624389648438, 6.319512844085693, 27.252538681030273, 8.485602378845215, 4.715322494506836, 24.70086097717285, -2.738750457763672, -2.127163887023926, 0.35471996665000916, 0.04740554094314575, -0.12553173303604126, -0.002434555208310485, 0.11719837039709091)"
2023/03/02/11:24:48.023375,31277,1677774287,943958351,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.006419545505195856, 0.7667846083641052, -1.5968164205551147, -0.013623467646539211, 0.7526631951332092, -1.5705934762954712, 0.008828888647258282, 0.7723848819732666, -1.5914400815963745, -0.016809461638331413, 0.7516691088676453, -1.5682750940322876, 0.002061605453491211, -3.104473114013672, 3.132591485977173, 1.570465087890625, -0.0007666349411010742, -1.5695600509643555, -0.014187455177307129)","(0.02142118476331234, 0.04279923066496849, -0.061275601387023926, -0.003529493696987629, 0.0057352944277226925, -0.017008349299430847, 0.007742578163743019, 0.014643017202615738, -0.04306492954492569, 0.007008043117821217, 0.009094500914216042, -0.001462994609028101, -0.0046525271609425545, -0.008921535685658455, 0.002754762303084135, -0.004248801618814468, -0.020531632006168365, -0.007117507513612509, -0.01269383542239666)","(-6.214818477630615, 4.558189392089844, 23.1773624420166, 6.8985276222229, 6.932496070861816, 23.8411865234375, -9.261542320251465, 6.408620834350586, 27.277080535888672, 8.370319366455078, 4.636211395263672, 24.560522079467773, -2.7251555919647217, -2.123628616333008, 0.36734333634376526, 0.054698701947927475, -0.1108710840344429, 0.0031802747398614883, 0.17562735080718994)"
2023/03/02/11:24:48.023405,31278,1677774287,979958351,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.006419545505195856, 0.7674523591995239, -1.5974715948104858, -0.01365553867071867, 0.7531749606132507, -1.571025013923645, 0.008803163655102253, 0.7728606462478638, -1.5917755365371704, -0.016809461638331413, 0.7519705891609192, -1.5686105489730835, 0.002010345458984375, -3.104480266571045, 3.1326074600219727, 1.5704833269119263, -0.0007392168045043945, -1.5695600509643555, -0.014127492904663086)","(-0.00102067063562572, 0.005492755211889744, 0.01640782132744789, 0.012214196845889091, 0.012357223778963089, -0.021559283137321472, 0.01020723208785057, 0.015050302259624004, -0.0021168102975934744, -0.004882639739662409, -0.0011580769205465913, -0.027163881808519363, 0.005060118623077869, -0.006499921903014183, -0.004872186109423637, 0.0105121536180377, -0.0071963355876505375, 0.0006684804102405906, 0.0341181606054306)","(-6.515885829925537, 4.270240783691406, 23.30162811279297, 6.9510908126831055, 6.943002700805664, 24.032794952392578, -9.17680835723877, 6.246129989624023, 27.352951049804688, 8.349358558654785, 4.572922706604004, 23.794841766357422, -2.5348284244537354, -2.2156901359558105, 0.32526543736457825, 0.05652198940515518, -0.12369915097951889, -0.0061777750961482525, 0.32712483406066895)"
2023/03/02/11:24:48.071778,31279,1677774288,6958159,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.006413173861801624, 0.7677796483039856, -1.5977113246917725, -0.013674686662852764, 0.7536997199058533, -1.5717600584030151, 0.00875184964388609, 0.7731563448905945, -1.5919833183288574, -0.016860779374837875, 0.7523232102394104, -1.5689780712127686, 0.0020470619201660156, -3.1044654846191406, 3.132591485977173, 1.5704742670059204, -0.0007392168045043945, -1.5695419311523438, -0.014187455177307129)","(0.001786397653631866, 0.016553841531276703, -0.030043862760066986, -0.013604949228465557, 0.02961013652384281, -0.06475090235471725, 0.01006586104631424, 0.009066482074558735, -0.05588970705866814, -0.009800598956644535, 0.006612763740122318, -0.03184463083744049, 0.008896726183593273, -8.766321843722835e-05, -0.020747583359479904, -0.0108170285820961, -0.014813041314482689, -0.018375445157289505, -0.01979827880859375)","(-6.309892654418945, 4.062277793884277, 23.566843032836914, 6.9563469886779785, 7.053319931030273, 23.33556365966797, -8.678997039794922, 6.209438323974609, 27.287630081176758, 8.695209503173828, 4.572922706604004, 23.768173217773438, -2.7115607261657715, -2.120429277420044, 0.38417449593544006, 0.04375895857810974, -0.14385752379894257, -0.00804938469082117, 0.3274242579936981)"
2023/03/02/11:24:48.081339,31280,1677774288,33958223,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.006419545505195856, 0.7683894634246826, -1.5981906652450562, -0.013693902641534805, 0.754109263420105, -1.571855902671814, 0.008745401166379452, 0.773664116859436, -1.5923188924789429, -0.016886403784155846, 0.7526693940162659, -1.5689780712127686, 0.0020177364349365234, -3.104487895965576, 3.132591485977173, 1.5704468488693237, -0.0007573366165161133, -1.5695600509643555, -0.0141754150390625)","(-0.010316825471818447, 0.04242151230573654, -0.04963083192706108, 0.005083207506686449, 0.02738657407462597, -0.008659131824970245, 0.0031372110825031996, 0.024193119257688522, -0.08066073805093765, -0.006554299034178257, 0.0262446291744709, -0.002989104250445962, -0.0011999898124486208, 0.010630796663463116, -0.0103538753464818, -0.004839712288230658, -0.003953320439904928, 0.0038614480290561914, -0.009659551084041595)","(-6.537013053894043, 3.902306079864502, 23.463624954223633, 6.940577983856201, 6.9535088539123535, 23.682649612426758, -8.970269203186035, 5.963081359863281, 27.195993423461914, 8.674248695373535, 4.54127836227417, 23.997535705566406, -2.5393600463867188, -2.116731643676758, 0.33788880705833435, 0.04740554094314575, -0.13652721047401428, 0.0013086647959426045, 0.2783803343772888)"
2023/03/02/11:24:48.123347,31281,1677774288,60958287,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.006438864395022392, 0.7693653702735901, -1.599149465560913, -0.013668326660990715, 0.7547170519828796, -1.5722873210906982, 0.008745401166379452, 0.7742813229560852, -1.5927982330322266, -0.016867218539118767, 0.7530286312103271, -1.5689141750335693, 0.002010345458984375, -3.104473114013672, 3.1325995922088623, 1.5704742670059204, -0.0007208585739135742, -1.5695509910583496, -0.014139533042907715)","(-0.0009376175585202873, 0.017445964738726616, -0.031251851469278336, 0.016351256519556046, 0.045068174600601196, -0.05655554682016373, -0.0049530803225934505, 0.009235584177076817, -0.006159926764667034, -0.0009681199444457889, 0.025942010805010796, 0.0034105712547898293, -0.007991256192326546, -0.002697986550629139, -0.01907360926270485, 0.02108115889132023, 0.031192155554890633, 0.037447936832904816, 0.014710457064211369)","(-6.896180629730225, 4.51019811630249, 24.004728317260742, 6.851220607757568, 6.680342197418213, 24.247331619262695, -9.25094985961914, 6.0679144859313965, 27.01357078552246, 8.51180362701416, 4.377781867980957, 24.380014419555664, -2.4668543338775635, -2.083069324493408, 0.37155112624168396, 0.05652198940515518, -0.14569011330604553, -0.0005629452061839402, 0.1902056634426117)"
2023/03/02/11:24:48.167699,31282,1677774288,96953167,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.006400362588465214, 0.7699044346809387, -1.6001560688018799, -0.013770697638392448, 0.7557023763656616, -1.573757290840149, 0.008661913685500622, 0.7744870781898499, -1.5928782224655151, -0.017008289694786072, 0.753342866897583, -1.5691219568252563, 0.002084016799926758, -3.104473114013672, 3.1325836181640625, 1.5704560279846191, -0.0007573366165161133, -1.5695691108703613, -0.014199376106262207)","(-0.007237026933580637, -0.003840163815766573, 0.006486373022198677, 0.003080009249970317, 0.007292352616786957, -0.05311908200383186, -0.00476835248991847, 0.0014970868360251188, 0.014897087588906288, 0.0068327696062624454, -0.0015881878789514303, -0.012600060552358627, -0.006183808669447899, 0.0006932737305760384, 0.00958119798451662, -0.010975340381264687, 0.008717890828847885, -0.026322102174162865, -0.019621947780251503)","(-6.621522903442383, 4.1475958824157715, 24.11474609375, 7.245445728302002, 7.04806661605835, 24.345273971557617, -8.832576751708984, 6.586836814880371, 26.742687225341797, 8.569445610046387, 4.383055686950684, 24.506750106811523, -2.820319175720215, -2.1625072956085205, 0.34209659695625305, 0.03646580129861832, -0.10354077070951462, -0.002434555208310485, 0.3854229152202606)"
2023/03/02/11:24:48.211759,31283,1677774288,126953039,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.006438864395022392, 0.7704949975013733, -1.6002999544143677, -0.013738761655986309, 0.7562717795372009, -1.573885202407837, 0.008629808202385902, 0.7748985886573792, -1.5928142070770264, -0.017021100968122482, 0.7537598609924316, -1.5690739154815674, 0.0020248889923095703, -3.1044654846191406, 3.1326074600219727, 1.5704286098480225, -0.0007117986679077148, -1.569532871246338, -0.014163494110107422)","(0.012496061623096466, 0.03165346756577492, 0.0047884853556752205, 0.006606778595596552, 0.028456510975956917, -0.013360225595533848, -0.015231420285999775, 0.0196937657892704, -0.026523474603891373, -0.0033065059687942266, 0.02087346836924553, -0.0014306269586086273, -0.006528368219733238, -0.007846147753298283, -0.01109151728451252, -0.0059317233972251415, -0.004697296768426895, 0.005455522332340479, -0.020554572343826294)","(-6.790543079376221, 3.838317632675171, 24.21550750732422, 6.845964431762695, 7.158383846282959, 24.319114685058594, -8.906719207763672, 6.057431221008301, 26.768726348876953, 8.281235694885254, 4.388329982757568, 24.315778732299805, -2.5801444053649902, -2.2503609657287598, 0.30422648787498474, 0.07657817751169205, -0.15118785202503204, -0.002434555208310485, -0.010743354447185993)"
